pose,ENER,GRMS,DELTA,BOND,ANGL,UREY,DIHE,IMPR,VDW,ELEC
394,-0.9849366106120332,4.141921128879234,0.0,-0.00017634579315872756,-1.800380521066458e-05,2.9474286467601196e-06,6.651203672269901e-06,1.4104644343627959e-06,0.00014724331952997716,2.7864403708832697e-06
395,-34.36816604098326,1.564991682213663,0.0,-0.00011541335561493504,-6.414212608607528e-06,1.2062569428178405e-05,7.944140731908078e-07,-2.774308666460973e-07,0.00013313517840707334,-2.1358853647512888e-05
396,42.06193842274672,7.069577180817182,0.0,-0.00013879399605909448,2.15878436296002e-05,9.073994955394182e-06,3.5375266227433144e-06,-3.9843189010568825e-06,0.00010878661687918623,1.798886559711832e-06
397,-34.35021417659043,2.4720942638275867,0.0,7.305044331751276e-05,-2.293759279581309e-05,-6.69240327465237e-06,4.611885411343053e-06,-3.0132031150461105e-06,-6.447250997432263e-05,9.212780149425726e-06
398,-14.246474343479095,3.865740137657099,0.0,5.205225674154157e-05,3.419734253817808e-05,-5.621479485004577e-06,-3.719032832805169e-06,-9.316235864030228e-07,-9.873845408137072e-05,2.3423571549940903e-05
399,-34.32469307734527,2.167281789508451,0.0,0.00019943317036674735,8.39914823691501e-06,-7.929188547070587e-06,5.007843979498716e-07,-1.0681701274103256e-06,-0.00020364417523310863,1.9928944348990285e-05
400,-30.876873078565374,2.322151925786711,0.0,6.645357714862854e-05,-3.0316043638123347e-05,-1.5623620739341204e-05,8.01136122952073e-06,-4.058558819228231e-06,-4.8795295414905127e-05,8.09603113438584e-06
401,-34.30646426668538,2.5977055131459075,0.0,-4.2232660157459634e-05,-5.578488476576382e-05,-2.477064762446135e-06,1.0440963218449895e-05,1.3305219841216326e-06,8.453324427293296e-05,-1.1699431645695313e-06
402,-34.30128326605608,1.9260005622811476,0.0,-6.637288083211068e-05,4.1092102806672415e-05,5.215615347525793e-07,5.160960546035653e-06,1.6201909824216376e-06,2.7499859827528894e-05,2.9295540144858023e-06
403,-34.29977491891909,1.9004795212101961,0.0,-8.969897711996744e-05,-5.482648385246591e-05,1.194438082839644e-05,3.705384833629921e-06,-1.794963192488716e-06,0.00010323648406895813,3.0768203984621323e-06
404,-34.28197154831434,2.1774687557854318,0.0,-8.351549371843348e-06,-3.766406697636171e-07,-8.481539010035677e-06,1.3534026757078266e-05,-2.6425810301039868e-06,-3.000690944077178e-05,2.00507712371234e-05
405,-34.274143926194185,1.715569033350902,0.0,-0.00013055804094319612,7.6209521799874835e-06,1.351524628340206e-05,1.4308848919952766e-05,-1.9046112550089034e-06,0.0001016408005281022,-1.0067813258629599e-05
406,-34.270251638309745,2.096319693863444,0.0,-1.591011507784401e-05,6.282581471506177e-06,2.9536800558033205e-06,-4.511577693655511e-06,1.6198401167327042e-06,3.8561782801593836e-05,-7.755003368359326e-06
407,-34.260154846570885,2.2686787969421505,0.0,9.660103039421664e-05,-3.963976722642926e-05,-7.031688826389382e-06,-9.326833653844346e-06,4.975377165166231e-06,-7.551443160735971e-05,2.612361372023031e-05
408,-34.22962169570658,1.9389474065606858,0.0,0.0001310610302505122,-5.462318032556368e-06,-1.913761658228763e-05,4.17945096042871e-06,-1.352691207808475e-06,-0.00014962981881083692,2.22478111062685e-05
409,78.68952128461135,8.529614372917246,0.0,-0.00010889986146200847,2.7685354407225304e-05,2.575458650372342e-06,5.9777901881830076e-06,-6.532485605347665e-07,5.502599815976339e-05,8.510224960289747e-06
410,-34.20836064885918,1.5601486743423654,0.0,0.00014493038422691562,2.1253343709837225e-05,-7.943281320990647e-06,2.3292448947387356e-07,1.0037070563538586e-06,-0.00016168537286809226,1.5470055121369342e-06
411,-34.20225710588884,1.4340573644773222,0.0,-0.000154289800299523,-1.5093572510949116e-05,7.888753289303496e-06,-5.157049045578788e-06,3.2563831986777425e-06,0.0001470892343977681,-9.565789893528631e-06
412,-34.19548811087885,1.781122989915914,0.0,8.171615266094889e-05,-3.1819075410499664e-05,-5.15754645252775e-06,5.9553123330502444e-06,2.609284668556727e-07,-3.664595206309684e-05,-2.178956648890562e-06
413,-34.18811580933168,2.2144953620987384,0.0,-0.00010861139805129483,6.910045121433228e-06,1.008031643894014e-05,1.7638105891393252e-06,-2.5529315235504196e-06,0.00013079849184904901,-2.4765704017326584e-05
414,-34.1877135161323,2.0285294638832605,0.0,-0.00011532143066106393,1.0644318623853621e-05,-1.9093850418816505e-06,-1.187899718768648e-05,1.7676339827696688e-06,0.00013304549545445354,-1.568089715142662e-05
415,-12.410766513960914,3.958822044620179,0.0,1.8345169606970302e-05,-1.1125192058702993e-05,-4.050891999313189e-06,-8.267141549112011e-07,6.583889014722191e-06,-2.72016281126497e-05,-6.4079460990740245e-06
416,-34.18032795208621,1.7607910006968934,0.0,0.0002523460927994492,-1.320819267291995e-07,-1.8914421989951746e-05,6.4410969011774455e-06,-5.618319468565086e-07,-0.0002569674012669054,3.333006433692276e-05
417,-34.170199139760406,1.9693994739928797,0.0,-3.537930208419304e-05,-3.995810516510545e-05,4.902178941820767e-06,-1.2900438510321521e-05,6.162452096784149e-06,5.34909783276305e-05,-8.49893587506756e-06
418,-34.147439328319486,1.4161450401249782,0.0,-0.00010608638770870371,-6.809265717944157e-06,4.188058630685831e-06,2.562213539114566e-06,3.1056393154892115e-07,9.532562985370419e-05,9.459879208861821e-07
419,-34.132437936183756,2.1126457568684227,0.0,0.00010801793463999232,7.106728863348621e-05,-8.277737411091501e-06,-5.27501522196161e-06,-5.3559916988500655e-08,-0.00012708817246398496,5.103190970245919e-06
420,-34.12878150132831,2.0828918784080583,0.0,-9.542841992105089e-05,7.097759116891922e-06,1.1030613183443672e-05,-9.944270916939502e-06,1.0012711909512459e-06,0.00010652686574630366,-2.886748497132885e-06
421,-34.119290516944176,2.348202255690086,0.0,-0.00011013717714680737,-9.257654733030307e-06,9.446623228409612e-06,8.835530965534133e-06,-6.056063130118264e-06,0.00010993716978546786,-1.3443044043270902e-05
422,-34.11674831582149,1.4999919710146226,0.0,7.445004077299977e-05,-4.7608375812302484e-05,-9.303283078035407e-06,3.7214496213522352e-06,2.9207176786474193e-06,-1.7308565158913325e-05,4.5424571801788716e-06
423,39.02373165438695,6.715150288436883,0.0,-0.00013081828951144736,3.224583512206891e-06,6.481573665673146e-06,5.135616638618501e-06,-8.974256573198586e-07,0.00013658349181078222,-1.4004389498722958e-05
424,-10.432315166277176,4.047516935059138,0.0,-0.0003070453800413375,1.974162356788156e-05,1.475837094633281e-05,7.565004123577523e-06,-2.7286388183320187e-06,0.00026906258937309246,-2.4483742533831787e-05
425,-34.0937146963455,1.4980968892082434,0.0,-0.00018514304979699858,2.7292660716327077e-05,6.981300411698643e-06,-5.117151125055841e-06,5.1853924215410074e-06,0.00017581627076168616,-2.5492627894863062e-05
426,-34.09205069575027,1.1004790758269807,0.0,-6.021054797633596e-06,-1.5433552842392118e-05,5.567534246131434e-07,1.3079942460691996e-05,-1.9845627483817616e-06,1.5058151268121378e-05,-6.023660164444777e-06
427,4.624553472005031,5.123637470284827,0.0,-8.41802652673529e-05,-3.305550495591447e-05,6.054783538156361e-06,-3.7884596970627626e-06,-1.0255256331637153e-06,0.00010766555282870627,-2.6915092039558886e-06
428,-34.080015348767375,1.5373828045152544,0.0,-0.0001815686275332684,2.1360788435398348e-05,1.60995051408791e-05,-1.291346171505836e-05,1.4491806018387607e-06,0.00015233312403495347,-1.4718698066573666e-05
429,-34.076900413750664,1.7098726714666723,0.0,3.7531860503703385e-05,-2.6556927267495922e-05,-3.12996214787975e-06,3.1289583146687505e-06,1.1815068258020853e-06,-4.744775369047716e-06,-8.55568230839765e-06
430,-31.98927479429622,2.507331375352926,0.0,-0.00019803433024634387,2.622089173387465e-05,2.6584130661255756e-06,2.3763438985469065e-06,8.24924112066347e-07,0.0001861232493514109,-2.9849422340078036e-05
431,-34.05038245404816,1.554600157579841,0.0,3.215157969727045e-05,-1.7754382442891625e-05,-9.963485831973595e-06,-9.85754570947961e-06,-1.1066530638936117e-06,-1.9151195731481607e-05,1.1461563111936357e-05
432,-34.04940731310331,1.991954405240865,0.0,0.00012034197943444624,-1.4680546813305995e-05,-1.751557639650958e-06,6.94635361853102e-06,1.7638172584875586e-06,-7.86318860708235e-05,3.2628739230489145e-06
433,-34.0464620089805,1.6428813202763983,0.0,-0.00014819089758155712,3.3000166279606447e-05,1.8040860860768504e-07,3.4106902555564034e-06,-1.3776453025235447e-09,0.0001282464944853956,-2.0399687368666264e-05
434,-34.043656410395606,1.3542203129105035,0.0,-0.00012648710978546696,6.180284304324601e-06,3.758623540559003e-06,1.1734421505593673e-06,3.1545822647173483e-06,0.0001424848098352527,-1.1076768071660581e-05
435,-34.040769849727845,2.218557421958986,0.0,-0.00020554197975175548,3.1160460873813633e-05,1.199425690956435e-05,1.2421349908642298e-05,-1.9331730697833005e-07,0.00013379475007191388,-7.216974015733513e-06
436,0.7566216560981598,4.8165873005892035,0.0,-5.034899591227493e-05,4.245758885801365e-06,1.2573522589764963e-06,-9.500436091158804e-07,3.2564414983345114e-06,8.083796625157902e-05,-1.5478884780151247e-05
437,-34.018161388083136,2.5831173401400225,0.0,-8.621513808093617e-05,4.63711924814092e-06,4.726467953755642e-06,1.2716465456641401e-05,-4.78910246041412e-06,8.775323174781136e-05,-5.373880988202018e-06
438,-34.018153716842214,1.860742402567213,0.0,-7.93188128678235e-05,-8.578091280853073e-06,1.0871459263234184e-06,3.613358170007075e-06,3.076570003097967e-07,0.00010198251069049036,-8.855223068593432e-06
439,-10.923409204413607,3.8808456094620096,0.0,0.0001058217708191922,-4.613422781218901e-05,7.867712272929817e-07,-2.967237110240717e-06,-5.428810718874008e-07,-8.823725030637775e-05,8.691296184082375e-06
440,-34.00561794699449,2.5041467762049243,0.0,-1.7949140088457938e-05,1.4814608618074487e-05,3.0926947246490144e-06,-1.4265390953838164e-05,2.6182141487770746e-06,-9.948194461983917e-06,1.2165116324069913e-05
441,-33.99289106091392,2.274730995630097,0.0,5.9213486776066304e-05,2.7570866972581598e-05,-6.909850172404086e-06,5.9158910863388314e-06,-4.0343256019525e-06,-4.473688697181899e-05,-9.940517475826027e-07
442,-33.98983173326736,2.490993108529342,0.0,-3.374925377808147e-05,-1.7009099749110135e-05,1.8672219113391453e-06,6.785577682855148e-06,-1.53740751149007e-06,5.6958291072106704e-05,5.939936887244812e-06
443,8.09573260493472,5.213340992680937,0.0,3.976443121422868e-05,-6.125821070401827e-06,-6.53282014581591e-07,-6.839178506190535e-06,7.658940458701163e-07,-7.5404448782734335e-06,-1.9684554246168773e-05
444,-33.98602166724923,1.9487679578268913,0.0,-5.399496262503689e-05,1.7829311000916448e-06,5.525729675909252e-06,5.744027150811348e-06,-3.3189267053057928e-06,4.393117481349407e-05,-4.928608264620493e-06
445,-33.97523181255292,2.4697820277939533,0.0,3.0960532521051576e-05,-3.753098505576702e-05,-2.749433925391953e-06,-2.8450872644469882e-06,6.886884336507887e-07,2.856636188219852e-05,-1.0353633813409147e-05
446,-33.96061010583622,2.058146038852975,0.0,-1.809881545988823e-05,3.924996628912325e-05,-3.3437909580796843e-06,-7.946925588697695e-07,2.2503955396432213e-06,-6.789107574789455e-06,-8.704159318639881e-06
447,-33.95395131030984,1.3581894000906725,0.0,1.6870184751383022e-06,-3.4110955426935874e-05,5.370513255886777e-06,3.346292132277995e-06,3.5095099197562235e-06,1.3608886696658828e-05,7.0110916379206856e-06
448,-33.928673776849955,2.119217408524287,0.0,-2.9033560410285375e-05,-4.693678831380055e-06,1.0250920511323258e-06,-3.5676135325957148e-06,-1.2303404446105046e-06,7.864847294491994e-05,-3.197129782606112e-05
449,-33.91917554242684,2.130628101759886,0.0,4.4357381052684275e-05,4.412052111213427e-05,-1.9498660831784864e-06,-5.5891444690203684e-06,3.000374613728457e-06,-8.837739367884012e-05,2.019247165918614e-06
450,-33.91096204980854,1.2753213369983345,0.0,-5.652091587426966e-06,2.9493638642463793e-06,-3.8858603725044905e-07,7.654515140842477e-06,-5.287386448442344e-06,4.470147016988335e-06,2.756653735502823e-06
451,-33.880672317458405,1.1061109146463015,0.0,-0.00014326674165454634,-7.518239302228835e-06,9.750667545785352e-06,-1.0486364931949765e-07,1.9950194020020018e-06,0.00011090570505878361,-5.952921160456981e-06
452,-33.884071295311045,1.9631116021547834,0.0,8.556262592951391e-05,4.620175361935708e-05,-9.099914545937504e-06,8.279113909104296e-06,-1.3143430818672586e-06,-0.00011045200766091057,-6.537650598659184e-06
453,31.77799196428549,6.5331020696883515,0.0,8.717496428944926e-06,-4.318680586479218e-06,-6.085447278189604e-06,7.0030816399224705e-06,-1.8700830047794353e-07,-2.5635998953887906e-05,7.60836543989285e-06
454,-33.87964666502931,1.1862216972205486,0.0,0.0001865089695625155,-4.258786094801792e-05,-4.850643940762511e-06,-3.7465861426611013e-06,2.0873839699769164e-06,-0.00012420763893317144,1.6953574279554573e-05
455,-33.85273802348047,1.6686609992958013,0.0,-5.2044631506209527e-05,2.2140525230085473e-05,-6.877700938073827e-07,7.029129091229436e-06,7.358221841132981e-07,1.1284884081419477e-05,5.634181331259924e-06
456,-33.82691185400448,2.391323722361062,0.0,-3.264595366148093e-05,2.2835053151482043e-05,1.0746016861906682e-06,-2.1379035723967377e-06,-1.5712542031677545e-06,1.6249928494360688e-05,1.6565058711393021e-06
457,-33.82642596846134,1.3342122043767217,0.0,3.251172212670461e-05,1.4398718087171858e-05,7.0135075376648315e-06,1.1940638593443964e-05,3.811362472763008e-07,-0.00011287948434990369,2.5668496293818066e-05
458,-33.80728553637526,3.150613175347477,0.0,2.838688990358662e-05,-2.2537658325383347e-05,-4.603310715861619e-06,-3.5121223573852944e-06,3.966879325099926e-06,-1.9525027877165257e-05,1.2277697678086952e-05
459,-33.80276801921831,1.6913842549483995,0.0,3.51059896239736e-05,3.4956808032227116e-05,-8.099116488274882e-06,7.026904851770155e-06,-5.830879472793274e-06,-2.9039620132564892e-05,-5.57407219226036e-06
460,-33.80080580627191,1.1560136979477709,0.0,1.5820103564712085e-05,-4.768067097105089e-05,7.091582878121505e-06,1.54792029949391e-06,3.767318592812728e-06,1.3778140479203671e-05,7.953921409509235e-06
461,-33.790601336520645,1.5259342412832932,0.0,2.919365669873386e-06,-2.6226842284593488e-06,2.0786728606447813e-06,-3.523542528860446e-06,9.571788205948312e-07,-5.927432699337487e-06,-1.8673784918377123e-06
462,-33.7902891169478,1.9774780902106524,0.0,0.00022710968195882586,-2.6360740310593656e-05,-1.1454468232252601e-05,-9.30207825788898e-06,7.898022259030663e-07,-0.00022430822691532626,2.551098665826146e-05
463,-33.7887267209503,2.2515789908550783,0.0,-4.782821117221836e-05,-3.164341381323155e-05,7.14648872551793e-07,4.0653049842021005e-06,4.078749013499902e-06,5.646631985811723e-05,1.1230332150446998e-05
464,-33.76780869999428,1.5789360461303952,0.0,-0.00016459933526746795,-4.498920933571071e-07,1.5132425907810054e-05,-4.523603753803229e-06,-8.145080746119193e-07,0.00016030740277628297,-1.5261961497259335e-05
465,-14.552254609069307,3.7033558572255734,0.0,3.36130335105711e-05,-1.2712480399024173e-05,-2.130262513250214e-06,5.880812980585404e-06,1.1821500720786415e-06,-3.4725173359007044e-05,-9.434260626051127e-07
466,-33.75492225097384,1.118738950284952,0.0,-1.8223462507904742e-05,-3.420350933724947e-05,1.605841648710804e-06,1.949520571642438e-07,-7.984496642066824e-08,6.618292521309854e-05,-4.968260528315227e-06
467,-33.746907031378285,1.3330805834465336,0.0,0.00011922894206817247,-1.2127230970548908e-06,4.808996775518271e-07,-7.107592553623476e-06,1.4535362925496495e-06,-8.693602388909483e-05,7.904563581462298e-06
468,-33.745402039544764,2.902080133237803,0.0,3.7673299032370267e-05,1.88080960770165e-05,-3.484727201033544e-06,7.352453487818877e-06,-4.909297409670665e-07,-3.44345971399207e-05,-1.0675750891309121e-05
469,41.43426495554498,6.673564462801629,0.0,-1.4341680061313866e-06,3.261440495405665e-05,-5.508751735369688e-06,-5.868400081432412e-06,3.415218042352938e-07,-2.781693989994949e-05,8.037314513487104e-06
470,-33.736975450059155,2.5525807881192333,0.0,-0.00017660981643108364,2.2554850087175282e-05,8.191451293770857e-06,-1.2869724939079674e-05,3.7437286897271105e-07,0.00016926765675684408,-5.361885849097803e-06
471,-33.73345733524221,3.266669114563685,0.0,-0.00021675184411118487,8.444711635657853e-05,1.0272232052160879e-05,4.9798416634772025e-06,-3.06501922408154e-06,0.000139310520912872,-1.7287831942880416e-05
472,-33.73032756487166,1.6221353750964878,0.0,-0.00010881755896718914,2.8825721648306768e-05,2.8298420566980065e-06,1.4717565726130033e-06,-4.6666935547201235e-06,7.119442455660874e-05,5.70134746169515e-06
473,-25.298355270219567,2.6706075587532947,0.0,-3.600483008669997e-05,-3.69282471579524e-06,-3.530877941138044e-07,7.945438156298223e-06,-4.461596313882696e-07,1.4184921329984945e-05,8.841364980582966e-06
474,-33.698206987120315,1.9499836429834638,0.0,7.332321603259473e-05,-2.094381768902309e-06,-9.751479142894315e-06,-1.1751111426150374e-06,3.7733909147548775e-06,-9.119949425340224e-05,2.1611092343221117e-05
475,10.73550888364064,5.510340397551113,0.0,0.0001560247252154756,1.817445948271157e-05,-1.3629729588224282e-05,-4.459130061640337e-06,5.616278056334856e-08,-0.00019208011841520545,2.794750433565696e-05
476,-33.67867261067824,1.344187275575091,0.0,-3.804906444559997e-05,-1.0390859507936057e-05,4.074353135513631e-06,-1.2048442830980832e-05,1.7794811415583825e-06,4.758986897890338e-05,-2.3458746660764973e-06
477,-33.66266432397775,1.6312225452230398,0.0,-4.2240049995090345e-05,9.547740458693e-06,9.234411327566083e-06,8.175808223320757e-06,-8.039073372302641e-07,5.535574038972868e-05,-2.6955237835579737e-05
478,-33.65942492532974,1.8122315969443465,0.0,0.00020203991532219412,-1.6906825100804213e-05,-1.5422219829530626e-05,6.033369840174885e-06,2.5517954904512308e-06,-0.00020054256109247603,2.9174285975486214e-05
479,-33.65270027528047,2.02292894126853,0.0,-0.00014338763167964785,2.3144593335633346e-05,6.923847030645969e-06,-1.5208628063589913e-06,-7.431257107275158e-07,0.00011128700870344232,-9.20997540099222e-06
480,-33.6488436118992,2.5795573973923904,0.0,0.00012840141032532948,-3.3624060682413415e-05,-6.036970326042668e-06,-1.0788368523861891e-05,-1.1249432052880953e-06,-7.092415346932057e-05,1.2497655818677345e-05
481,-30.37092353207686,2.586262208168945,0.0,-4.12857231870678e-05,-1.8896204623253254e-06,2.246037701020276e-06,3.400120581531496e-06,-4.673113715829465e-06,4.537949742378089e-05,-1.079089209099493e-07
482,-33.62638069777718,1.4842311267454753,0.0,0.0001409536059215899,-3.086776185856621e-05,-7.464987885369423e-06,-8.376978005486535e-06,2.489824491719306e-07,-8.466340817037121e-05,4.8001983898871e-07
483,-33.62234090033757,2.2496731881784187,0.0,-0.00016538985952174734,-4.110161210224561e-05,1.1010014206724872e-05,1.1203626479883155e-06,3.924364457948831e-06,0.00022178487839852323,-2.4080223568034853e-05
484,-33.611112892341204,1.4749532093917326,0.0,4.01610733551383e-05,1.750710286474444e-05,-4.534541538175896e-06,-1.1927761953245408e-05,-1.6045016360665548e-06,-6.639301794031383e-05,8.983652652005958e-06
485,3.0446721622275525,4.647298585948689,0.0,-0.00021263369651891573,1.866220538282448e-05,1.1939987051318157e-05,-5.348141979055754e-06,7.864068579405831e-08,0.0001722609897338856,-1.1165815910985089e-05
486,-33.601740686059294,1.7828613987207227,0.0,-0.00013882290022548816,1.3323091954120514e-05,1.1802964038881703e-05,-1.8665349582391855e-05,3.1760172098877285e-06,0.0001111335384216261,-1.101710035023018e-05
487,-33.57769780781329,2.2766430754651013,0.0,-6.513742096680986e-05,2.3902410538401142e-05,-6.749394078908733e-07,3.1909380462380454e-06,3.82276834718677e-06,5.3851480751987424e-05,-6.542226659078665e-06
488,-33.5735648487343,1.6170096127467004,0.0,0.0001592585007854641,-1.4998639923824442e-05,-9.142398637695948e-06,-2.7403513040979988e-06,6.393960943080687e-06,-0.00010204688457982058,-9.380366384093008e-06
489,-33.56758797127025,1.9688170638648335,0.0,-1.3617762392836852e-05,2.6944099654091502e-05,3.328196787874549e-06,8.55788218956377e-07,1.6209537557210218e-06,-9.324577149527613e-06,6.052430503444839e-07
490,-4.085220431344721,4.6143267867924065,0.0,-0.0002305823211714575,4.6242957026709774e-05,7.681833477019007e-06,5.725562246539084e-09,6.62843527511961e-07,0.00014819442498748003,-5.397693838560258e-06
491,-33.55071464270732,1.7795656957595436,0.0,-0.00019417173820546196,3.1099391950117905e-05,1.3427582862379772e-05,1.3142638826124653e-05,1.2190669749024066e-06,0.00014343548813933182,-7.263286398995206e-06
492,-33.550266817760686,1.6488511869915454,0.0,6.825389256004399e-06,2.3524981527689448e-05,-1.3014671165351155e-06,2.814117039839914e-06,2.003538299447105e-06,-2.79656158141961e-05,-2.8334031938470616e-06
493,-33.54876070832929,1.6416743669048723,0.0,8.811618400983434e-05,-4.661598637989428e-05,-2.114007678119534e-06,1.1223379997815641e-05,2.434708766263505e-07,-3.419071532562157e-05,4.965863872996579e-06
494,-33.54832010475537,1.5114394317932005,0.0,0.00014773101940357414,1.491943085962788e-05,-1.5647917920760812e-05,6.2880399891440675e-06,1.3194706385902255e-06,-0.00014474857035473576,1.2505802731155313e-05
495,-33.54121014762374,2.80818594649916,0.0,0.00013750561578729226,-3.359619948151149e-05,-5.4241122555420684e-06,-3.922302884262763e-06,3.4883335082377953e-06,-0.00010466631260719339,1.7972437159841093e-05
496,-33.51756745107984,2.3080273345684965,0.0,-0.00010821015909212583,5.729627407635718e-06,1.5899282991199692e-05,-2.483853444701367e-06,-8.526291203972414e-07,9.594402057899742e-05,-1.699916926156675e-05
497,-33.517335746365056,1.6174999626545241,0.0,0.00012927600329226685,5.528777921215422e-05,-1.1745620315473104e-05,-7.723223269806567e-07,1.6651982797455736e-06,-0.00015632779198604396,3.262541719450951e-06
498,-33.515251371151166,1.6828700382357384,0.0,-0.00013026856959785782,3.133629915375025e-05,1.1074836566662971e-05,-4.644524102204173e-06,4.552349754823742e-06,0.00010244084700339329,-1.3473276824882419e-05
499,-33.49766518686551,2.5281771256346577,0.0,-3.296653866624588e-05,1.6500391154750105e-05,-1.2938710042542656e-06,7.127206981927259e-06,-6.299186259637463e-07,2.551223320956808e-05,-7.663116829093042e-06
500,-33.493799170958866,1.3502247687906213,0.0,0.00012672700470384157,8.984563107272692e-06,-9.435009169056485e-06,-8.582864716721872e-06,2.5918623768605986e-06,-0.00014758689155591753,1.964908939733334e-05
